mid,publish_time,user_name,user_link,content,source,location_url,location_name,image_urls,weibo_link,forward_num,comment_num,like_num
4671570066277855,2021-08-18 15:42,等到风吹来我便走了,https://weibo.com/5982682580?refer_flag=1001030103_,#新影像不止所见#武汉，这是武汉的色彩！@华为手机 2武汉·华中师范大学 ​,HUAWEI Mate 40 Pro,http://t.cn/RJqe0D5,武汉·华中师范大学,https://wx2.sinaimg.cn/thumb150/006wSJ2kgy1gtkzi71o39j32u84681l2.jpg https://wx2.sinaimg.cn/thumb150/006wSJ2kgy1gtkzi8me02j32u84687wl.jpg https://wx1.sinaimg.cn/thumb150/006wSJ2kgy1gtkzia43b4j34682u87wk.jpg https://wx3.sinaimg.cn/thumb150/006wSJ2kgy1gtkzibffqmj32dc35s7wj.jpg https://wx4.sinaimg.cn/thumb150/006wSJ2kgy1gtkzicsg5tj335s2dcqv7.jpg https://wx1.sinaimg.cn/thumb150/006wSJ2kgy1gtkzie2a6rj335s2dce83.jpg https://wx2.sinaimg.cn/thumb150/006wSJ2kgy1gtkzif7xjdj335s2dce82.jpg https://wx4.sinaimg.cn/thumb150/006wSJ2kgy1gtkzig7jg5j32dc35s1ky.jpg https://wx3.sinaimg.cn/thumb150/006wSJ2kgy1gtkzihefw9j32dc35s1kz.jpg,https://weibo.com/5982682580/Ku1RAql9J?refer_flag=1001030103_,0,0,0
4671568687142539,2021-08-18 15:37,风尘为刀,https://weibo.com/3219515393?refer_flag=1001030103_,鸿蒙系统有BUG导致手机损坏，后送了3次售后都没解决问题。再也不用华为又影响使用又闹心，现在在外地，摄像头突然无法使用，扫不了码也付不了款，真的麻烦。现在正准备去换手机，再见华为你们给客户提供了一次又一次的闹心服务，麻烦以后不要再说为客户服务了，这句话我听的恶心。#鸿蒙系统# @华为手机 @华为终端官方微博 @华为开发者联盟 @华为HarmonyOS @余承东 收起全文d,HUAWEI P30,,,https://wx3.sinaimg.cn/thumb150/bfe5e801ly1gtkzd34zgbj20u01t0te5.jpg https://wx4.sinaimg.cn/orj360/bfe5e801ly1gtkzd3h5wlj20u01t0af7.jpg https://wx4.sinaimg.cn/thumb150/bfe5e801ly1gtkzd3w1l6j20u01t0k01.jpg,https://weibo.com/3219515393/Ku1PmtY6f?refer_flag=1001030103_,1,0,0
4671567680505612,2021-08-18 15:33,小萌萌的的陈,https://weibo.com/5584898567?refer_flag=1001030103_,好像每次买华为手机都是断货？,nova7Pro你在焦点在,,,,https://weibo.com/5584898567/Ku1NK27x2?refer_flag=1001030103_,0,0,0
4671567366459067,2021-08-18 15:31,fj592,https://weibo.com/1351875711?refer_flag=1001030103_,"我正在看【华为手机和非华为电脑,怎样实现华为多屏协同?原来操作这么简单】，分享给你，一起看吧！ 华为手机和非华为电脑,怎样实现华为多屏协同?原来操作这么简单 O网页链接 ​",UC浏览器Android,,,https://wx3.sinaimg.cn/orj360/001tukCXgy1gtkz74mknmj60u00gutbl02.jpg,https://weibo.com/1351875711/Ku1Ner6iv?refer_flag=1001030103_,0,0,0
4671567189246133,2021-08-18 15:31,三月科技帮,https://weibo.com/7073695337?refer_flag=1001030103_,东京奥运会冠军使用手机盘点不难发现几乎都是苹果和华为 这也足以说明在旗舰市场大家最认可的还是这两个品牌，而且还有一个发现就是女生拿苹果的较多一些。一直以来我觉得iPhone应该是最好看的手机，而对于女生来说大多数选择手机的时候不看配置，不看性能，主要美观好看那么就是第一选择。说实话对于iPhone手机不可否认的是软件系统和硬件芯片，但说起续航，信号确实比起安卓手机差一些。而华为手机在高端市场可以说是安卓机中最好的了，但是在千元机中端机就稍微有些差劲，不过相信以后或许会增加不少小米手机，这两年小米的旗舰机不是一般的强，发展也很不错。 收起全文d,Redmi K30 全速热爱,,,https://wx3.sinaimg.cn/orj360/007IIvihly1gtkz6x6y0gj60ha1h3tkr02.jpg,https://weibo.com/7073695337/Ku1MWCNlb?refer_flag=1001030103_,0,0,0
4671566712147297,2021-08-18 15:29,山妈妈1,https://weibo.com/2842456464?refer_flag=1001030103_,《教老人，华为手机关闭七个功能，用三年都不卡，越用越舒心》此视频已有3万次播放O网页链接 ​,百度App,,,https://wx1.sinaimg.cn/orj360/a96c7190gy1gtkz4xscnij20fx08zdh6.jpg,https://weibo.com/2842456464/Ku1Mb90BP?refer_flag=1001030103_,0,0,0
4671565901861934,2021-08-18 15:26,秋奏舟影,https://weibo.com/2330790963?refer_flag=1001030103_,//@Navis-MDT:华为手机的功能，其他的不用试了 查看图片 //@Navis-MDT:原来可以这样,微博国际版,,,https://wx4.sinaimg.cn/thumb150/0027GPgdly1gtky5wl6bkj60u817ladl02.jpg https://wx3.sinaimg.cn/thumb150/0027GPgdly1gtky5wve30j60tt0wsn0c02.jpg,https://weibo.com/2330790963/Ku1KS7Onc?refer_flag=1001030103_,0,0,0
4671565012141383,2021-08-18 15:22,Navis-MDT,https://weibo.com/3513171522?refer_flag=1001030103_,华为手机的功能，其他的不用试了 查看图片 //@Navis-MDT:原来可以这样,,,,https://wx4.sinaimg.cn/thumb150/0027GPgdly1gtky5wl6bkj60u817ladl02.jpg https://wx3.sinaimg.cn/thumb150/0027GPgdly1gtky5wve30j60tt0wsn0c02.jpg,https://weibo.com/3513171522/Ku1Jr8Z4r?refer_flag=1001030103_,3,0,0
4671564107225519,2021-08-18 15:18,嘣咔咔咔滴,https://weibo.com/6480686974?refer_flag=1001030103_,sky光遇华为手机怎么才能同时玩两个号，一个渠道，一个b服？求解答 ​,sky光遇超话,,,,https://weibo.com/6480686974/Ku1HYujGD?refer_flag=1001030103_,0,0,0
4671559949616934,2021-08-18 15:02,我好好喜欢小刘,https://weibo.com/7564935606?refer_flag=1001030103_,#“今天”七夕怎么过# 抱着华为手机过,荣耀V9 我想要的快,,,,https://weibo.com/7564935606/Ku1BgElNQ?refer_flag=1001030103_,0,0,0
4671559002752332,2021-08-18 14:58,噶米x,https://weibo.com/3826762546?refer_flag=1001030103_,笔记本推荐 拿下第一！华为首次超越苹果，成为国内消费者最满意的笔记本品牌截止2020年上半年，华为在中国笔记本市场占有率达到16.9%，排名第二，成功进入该市场的第一梯队。值得一提的是，华为今后的发展重点有很大可能在PC市场，因为华为手机业务目前的境况大家都知道，华为P50系列都仅支持4G，为了填补手机业务带来营收缺口只能重新找突破口，而PC行业和智能穿戴行业便是最好的后补选手！ 收起全文d,笔记本推荐超话,,,,https://weibo.com/3826762546/Ku1zKby0s?refer_flag=1001030103_,0,0,0
4671557643535190,2021-08-18 14:53,杨树林的尘土,https://weibo.com/1559310614?refer_flag=1001030103_,四年，P20→ P30→ P40 ，虽然P50因为射频前端组件被卡脖子无法支持5G，虽然因为芯片问题导致华为手机溢价；但我依然愿以微薄之力助你渡劫成功，期待你封神之时！中华有为  国之荣耀！加油@华为中国 ，加油孟晚舟女士！！！ 2苏州·阳澄湖 ​,HUAWEI P30,http://t.cn/RpzG6n8,苏州·阳澄湖,https://wx2.sinaimg.cn/thumb150/001HwHVcly1gtkxysk14rj63d61u8hdu02.jpg https://wx3.sinaimg.cn/thumb150/001HwHVcly1gtkxyu8flnj62402tc1kx02.jpg https://wx3.sinaimg.cn/thumb150/001HwHVcly1gtkxyv3rnzj61pp2tc7wh02.jpg,https://weibo.com/1559310614/Ku1xyePFc?refer_flag=1001030103_,0,0,0
4671557542347574,2021-08-18 14:52,MsX兔,https://weibo.com/5153672005?refer_flag=1001030103_,妈妈，年纪大起来真的对手机啥的能用就行，不像以前有新款就想换，我的手机好像已经用了三年多了之前的手机都不会超过两年，但是华为太耐用了，一点也没有卡，也没有内存不足，完全没有要换的理由，国产威武！即使要换也还是换华为手机 ​,HUAWEI P30,,,https://wx4.sinaimg.cn/thumb150/005CMhw1gy1gtky2vm2q8j60u01sx0zs02.jpg https://wx1.sinaimg.cn/thumb150/005CMhw1gy1gtky2wda5tj60u0194dil02.jpg https://wx4.sinaimg.cn/thumb150/005CMhw1gy1gtky2x9tx4j60u0140ae602.jpg,https://weibo.com/5153672005/Ku1xo9QI6?refer_flag=1001030103_,0,0,0
4671556611738994,2021-08-18 14:49,别别大NG,https://weibo.com/5257881705?refer_flag=1001030103_,我于昨天晚上10点40左右从地铁三号线石家街往八府庄小区的路上，我在骑自行车，骑车的途中，手机被偷盗，仅仅隔了2分钟我回去找就已经不见了踪影 我就立马去太华路派出所报案了 结果只是登记 ，说那一块是监控盲区，没有办法调查监控，然后让我第二天白天去太华路派出所。但是我的华为手机有定位功能 昨天晚上定位在西新街交通银行门口，今天14点04分定位在美豪酒店，我就向派出所反应，但是派出所还是说找不到的，希望渺茫。通过截图可以看到定位非常清楚。我是一个大三开学的女生 想着假期打打工 补贴一下家里 当时买这个手机就奔着用的时间长一点以及投入的资金很多，才买了一年， 从昨天晚上到现在我已经持续失眠，因为手机里各种信息太重要了，我真的快要崩溃了希望大家帮帮我。我将重金酬谢。 收起全文d,荣耀X20,,,https://wx2.sinaimg.cn/orj360/005JPxdDly1gtkxz6pe04j60u01u047m02.jpg,https://weibo.com/5257881705/Ku1vT7ioi?refer_flag=1001030103_,1,0,0
4671555765012245,2021-08-18 14:45,修涩纯真,https://weibo.com/7079015389?refer_flag=1001030103_,古镇一游#随手拍##带着边框一起拍##带着微博去资溪##快乐拾光##华为手机摄影# 2抚州·资溪县 ​,HUAWEI P40 Pro 5G,http://t.cn/R2WxYUS,抚州·资溪县,https://wx2.sinaimg.cn/orj360/007J4Phzgy1gtkxusj9j9j32kt3d1nph.jpg,https://weibo.com/7079015389/Ku1uwl1UF?refer_flag=1001030103_,0,0,0
4671554774107508,2021-08-18 14:41,乌拉辣拉柴,https://weibo.com/1725138462?refer_flag=1001030103_,好哇好哇新的华为手机p50我可以的了,Android,,,https://wx2.sinaimg.cn/thumb150/0067zLI0gy1gt2nao0cykj306o06oaa1.jpg https://wx2.sinaimg.cn/thumb150/0067zLI0gy1gt2naoafb8j306q06p0ss.jpg https://wx2.sinaimg.cn/thumb150/0067zLI0gy1gt2naopc5bj306o06odfs.jpg https://wx4.sinaimg.cn/thumb150/0067zLI0gy1gt2naoxxobj306o06oq2z.jpg https://wx3.sinaimg.cn/thumb150/0067zLI0gy1gt2nap7dt5j306q06pq2x.jpg https://wx1.sinaimg.cn/thumb150/0067zLI0gy1gt2napioczj306o06o747.jpg https://wx1.sinaimg.cn/thumb150/0067zLI0gy1gt2nanmtprj306o06oglh.jpg https://wx4.sinaimg.cn/thumb150/0067zLI0gy1gt2napsw7bj306q06p0sn.jpg https://wx1.sinaimg.cn/thumb150/0067zLI0gy1gt2nar08uhj306o06ojrb.jpg,https://weibo.com/1725138462/Ku1sVhey8?refer_flag=1001030103_,0,0,0
4671554204207792,2021-08-18 14:39,米粒24514,https://weibo.com/5092825833?refer_flag=1001030103_,鲸鱼与洲喵好纠结啊，到底买苹果还是买华为，华为手机也太难抢了！！！ ​,鲸鱼与洲喵超话,,,https://wx2.sinaimg.cn/orj360/b10c1bc2ly1gtiqip5sd9g208o08qk77.jpg,https://weibo.com/5092825833/Ku1s0hEDC?refer_flag=1001030103_,0,0,0
4671552035232092,2021-08-18 14:31,无骨海南鸡饭,https://weibo.com/6110446575?refer_flag=1001030103_,出柜了，我是观世音，珞珈山上那个是我安排的替身。我现在准备回天庭，身无分文，玉净瓶拿去换了一部华为手机支持国产。微信转账我300块作为香火钱，等我神形归位，我会保佑你。 ​,iPhone客户端,,,https://wx4.sinaimg.cn/orj360/006FwOhVly1gtkxfs3cxhj30u0140dqk.jpg,https://weibo.com/6110446575/Ku1ovlX6A?refer_flag=1001030103_,0,0,0
4671550630402705,2021-08-18 14:25,守望共和,https://weibo.com/5495315960?refer_flag=1001030103_,好多年前就弃用华为手机了，感觉名不副实。,小米8青春版 潮流旗舰,,,,https://weibo.com/5495315960/Ku1mf1GLf?refer_flag=1001030103_,0,0,0
4671548815050779,2021-08-18 14:18,科技数码达人Michael,https://weibo.com/5538681212?refer_flag=1001030103_,#鸿蒙新增300多个开源组件# 升级鸿蒙系统后的P40装1000个应用后会怎样？数码科技 手机 华为手机 L我见过最牛的才艺的微博视频 ​,微博视频号,,,,https://weibo.com/5538681212/Ku1jjlbWb?refer_flag=1001030103_,0,0,0
4671548814790654,2021-08-18 14:18,科技探索者Justin,https://weibo.com/6669736020?refer_flag=1001030103_,#鸿蒙新增300多个开源组件# 升级鸿蒙系统后的P40装1000个应用后会怎样？数码科技 手机 华为手机 L我见过最牛的才艺的微博视频 ​,微博视频号,,,,https://weibo.com/6669736020/Ku1jjk6gC?refer_flag=1001030103_,0,0,0
4671548814526884,2021-08-18 14:18,掌上搜罗达人,https://weibo.com/6670033236?refer_flag=1001030103_,#鸿蒙新增300多个开源组件# 升级鸿蒙系统后的P40装1000个应用后会怎样？数码科技 手机 华为手机 L我见过最牛的才艺的微博视频 ​,微博视频号,,,,https://weibo.com/6670033236/Ku1jjiZEg?refer_flag=1001030103_,0,0,0
4671548814003175,2021-08-18 14:18,互联网达人小侯,https://weibo.com/6682759301?refer_flag=1001030103_,#鸿蒙新增300多个开源组件# 升级鸿蒙系统后的P40装1000个应用后会怎样？数码科技 手机 华为手机 L我见过最牛的才艺的微博视频 ​,微博视频号,,,,https://weibo.com/6682759301/Ku1jjgNpl?refer_flag=1001030103_,0,0,0
4671548813742358,2021-08-18 14:18,IT科技看点,https://weibo.com/6634677584?refer_flag=1001030103_,#鸿蒙新增300多个开源组件# 升级鸿蒙系统后的P40装1000个应用后会怎样？数码科技 手机 华为手机 L我见过最牛的才艺的微博视频 ​,微博视频号,,,,https://weibo.com/6634677584/Ku1jjfHyC?refer_flag=1001030103_,0,0,0
4671545698681920,2021-08-18 14:05,我我我怎么这么爱吃饭,https://weibo.com/5015849492?refer_flag=1001030103_,好喜欢更新后的鸿蒙系统！不过还没有具体玩一玩小组件（估计也懒得弄…）一个最大的优点就是把通知和下拉菜单分开了，很喜欢！话说用华为也已经5年了…考研那年买了第一个华为手机…咋说呢，不知道买啥手机的时候就买华为或者荣耀，大差不差基本没问题。最后希望鸿蒙系统越做越好，给我带来新体验～#鸿蒙系统# 收起全文d,微博国际版,,,,https://weibo.com/5015849492/Ku1ehAqyY?refer_flag=1001030103_,0,0,0
4671545429202551,2021-08-18 14:04,谁是嬷嬷,https://weibo.com/2719568191?refer_flag=1001030103_,现在都是饥饿营销吗？想买个华为mate40pro这么难@华为手机 是我不想换手机吗？不，是买不到，就很离谱 ​,顺顺利利iPhone客户端,,,https://wx3.sinaimg.cn/orj360/a219513fly1gtkwoz9mndj20u01sxtfs.jpg,https://weibo.com/2719568191/Ku1dQCC0f?refer_flag=1001030103_,0,0,0
4671544246403179,2021-08-18 14:00,NTP新城广场,https://weibo.com/6975560464?refer_flag=1001030103_,▌#亲爱的爸妈家规大赏# | @华为手机 没有规矩，不成方圆，爸妈制定的家规一个比一个强，如：吃饭不能敲碗筷 ，无论大朋友小朋友都要听爸爸妈妈的话哦。主动看护，爱不缺席，就算不在父母身边，也要给父母最好的爱。跌倒检测、体温测量，快看看这两个神仙功能你的爸妈get了吗？#爱是传递，教爸妈用手机#📍心意定位 #北京·NTP新城广场# 1F具体信息请详询店内 ​​ ​​​​ 收起全文d,微博 weibo.com,,,https://wx1.sinaimg.cn/orj360/007C4JVKly1gtjw7acirmj30j62qxgv7.jpg,https://weibo.com/6975560464/Ku1bWqRL5?refer_flag=1001030103_,1,0,0
4671539733860768,2021-08-18 13:42,最帅的土豆,https://weibo.com/1099756092?refer_flag=1001030103_,1.现在华为手机可以用NFC卡生成门钥匙 2.华为手机有很多已经支持无线反向充电 把这两个功能结合起来就真的不怕门锁没电了，哪怕不放电池可能都可以用了！ 不用谢我,HUAWEI Mate X2,,,,https://weibo.com/1099756092/Ku14Fgcms?refer_flag=1001030103_,0,0,0
4671537582180051,2021-08-18 13:33,菠萝味的小玛丽,https://weibo.com/7632930825?refer_flag=1001030103_,华为手机P系列，拍照yyds！,HUAWEI P30,,,https://wx3.sinaimg.cn/orj360/001VMA0sgy1gtks8ghkpmj60ku0xxdh102.jpg,https://weibo.com/7632930825/Ku11c9987?refer_flag=1001030103_,0,0,0
4671536843194420,2021-08-18 13:30,胸毛大汉的小土地,https://weibo.com/6700476295?refer_flag=1001030103_,peach punch - 1103图1-5无顶油状态，图6磨砂超气质！*华为手机色差懂都懂，随缘看色*圆头宽刷yyds！忘记带修边刷回家，这次完全没修边，但还是完美贴合指缘弧度！*谁说水性指甲油不好干，出来挨打！厚涂五分钟不到我就能叠被子了，油性指甲油二十分钟都不行！@刷刷我的指甲 ​,HUAWEI P10,,,https://wx4.sinaimg.cn/thumb150/007jsvYjgy1gtkvfggj2aj32yo3y8npg.jpg https://wx4.sinaimg.cn/thumb150/007jsvYjgy1gtkvfpvg5kj32yo3y8e84.jpg https://wx3.sinaimg.cn/thumb150/007jsvYjgy1gtkvg1dzzhj32yo3y8qv9.jpg https://wx4.sinaimg.cn/thumb150/007jsvYjgy1gtkvgd4mz6j32yo3y81l2.jpg https://wx1.sinaimg.cn/thumb150/007jsvYjgy1gtkvggqcgwj32dc35shdt.jpg https://wx4.sinaimg.cn/thumb150/007jsvYjgy1gtkvgskqj8j32yo3y8kjo.jpg,https://weibo.com/6700476295/Ku100dp0U?refer_flag=1001030103_,1,0,0
4671536692467794,2021-08-18 13:30,电器酷学家,https://weibo.com/2871180267?refer_flag=1001030103_,网友：小米能击败华为手机， 也能再次击败华为平板 ​,微博 weibo.com,,,https://wx1.sinaimg.cn/orj360/ab22bbebly1gtks9t78ejj20g40g4400.jpg https://wx2.sinaimg.cn/thumb150/ab22bbebly1gtks9t85nnj20g40g40tx.jpg,https://weibo.com/2871180267/Ku0ZLalZ8?refer_flag=1001030103_,12,0,0
4671536685126902,2021-08-18 13:30,我的青春是本书,https://weibo.com/1787318071?refer_flag=1001030103_,荣耀Magic3系列上手体验：表面上与华为分家的荣耀，却依旧传承者华为手机和前EMUI的设计理念。#速度与激情10定档#你会去看吗,iPhone客户端,http://t.cn/RxBsCFp,南京,,https://weibo.com/1787318071/Ku0ZKlvJY?refer_flag=1001030103_,1,0,0
4671536395457006,2021-08-18 13:28,我的青春是本书,https://weibo.com/1787318071?refer_flag=1001030103_,荣耀Magic3系列上手体验：表面上与华为分家的荣耀，却依旧传承者华为手机和前EMUI的设计理念。#荣耀magic3#  #华为p50#,iPhone客户端,http://t.cn/RxBsCFp,南京,,https://weibo.com/1787318071/Ku0ZhmTCe?refer_flag=1001030103_,2,0,0
4671536193340196,2021-08-18 13:28,小凯想吃肉了,https://weibo.com/7396952501?refer_flag=1001030103_,华为手机很好用呀,微博 HTML5 版,,,https://wx3.sinaimg.cn/orj360/dd2bd1fcgy1gtjmdpnwh0j20ds08gq34.jpg,https://weibo.com/7396952501/Ku0YXe0W8?refer_flag=1001030103_,0,0,0
4671534427801331,2021-08-18 13:21,孙纬伦,https://weibo.com/1942450993?refer_flag=1001030103_,荣耀Magic3系列上手体验：表面上与华为分家的荣耀，却依旧传承者华为手机和前EMUI的设计理念。#荣耀magic3# 2南京 L孙纬伦的微博视频 ​,iPad Pro(深空灰色),http://t.cn/RxBsCFp,南京,,https://weibo.com/1942450993/Ku0W6wJtV?refer_flag=1001030103_,3,0,0
4671533538345555,2021-08-18 13:17,然然不秃头,https://weibo.com/6305652803?refer_flag=1001030103_,真庆幸自己用的是华为手机，爱了爱了,iPhone客户端,,,https://wx2.sinaimg.cn/orj360/63a87c05ly8gtjnq3563tj20c00bs74u.jpg,https://weibo.com/6305652803/Ku0UFz13J?refer_flag=1001030103_,0,0,0
4671533409373092,2021-08-18 13:17,券万万,https://weibo.com/2548728190?refer_flag=1001030103_,黑鲨冰封散热背夹2Pro  手机散热 制冷背夹 吃鸡散热神器 屏幕显示炫彩灯效 适配主流苹果安卓小米华为手机 黑鲨冰封散热背夹2Pro  手机散热 制冷背夹 吃鸡散热神器 屏幕显示炫彩灯效 适配主流苹果安 ​,微博 weibo.com,,,https://wx4.sinaimg.cn/thumb150/97ea817ely1gtkvb952yvj20m80m8tak.jpg https://wx1.sinaimg.cn/thumb150/97ea817ely1gtkvb96s65j20m80m8q50.jpg https://wx4.sinaimg.cn/thumb150/97ea817ely1gtkvb95p16j20m80m876p.jpg,https://weibo.com/2548728190/Ku0UsDkmU?refer_flag=1001030103_,0,0,0
4671532687951793,2021-08-18 13:14,然然不秃头,https://weibo.com/6305652803?refer_flag=1001030103_,感觉自己需要一部华为手机了，爱了爱了,iPhone客户端,,,https://wx2.sinaimg.cn/orj360/63a87c05ly8gtjorayulbj20zk0gf0ta.jpg,https://weibo.com/6305652803/Ku0TixmCJ?refer_flag=1001030103_,0,0,0
4671529700819776,2021-08-18 13:02,夏之序章,https://weibo.com/5912289891?refer_flag=1001030103_,华为手机这个功能真的很不错,麦芒 8,,,https://wx3.sinaimg.cn/orj360/63a87c05ly8gtjnn57knzj20zk0gf0ta.jpg,https://weibo.com/5912289891/Ku0Ou3rgc?refer_flag=1001030103_,0,0,0
4671528857242810,2021-08-18 12:58,我有智慧女孩,https://weibo.com/7435149108?refer_flag=1001030103_,突然感觉华为手机才是永远滴神啊,iPhone 11,,,,https://weibo.com/7435149108/Ku0N7uobw?refer_flag=1001030103_,0,0,0
4671528711488522,2021-08-18 12:58,我有智慧女孩,https://weibo.com/7435149108?refer_flag=1001030103_,要被华为手机的这个功能圈粉了,iPhone 11,,,,https://weibo.com/7435149108/Ku0MT6feq?refer_flag=1001030103_,0,0,0
4671528417103756,2021-08-18 12:57,我有智慧女孩,https://weibo.com/7435149108?refer_flag=1001030103_,手机科技还得要看国产的华为手机啊,iPhone 11,,,https://wx2.sinaimg.cn/orj360/63a87c05ly8gtjorayulbj20zk0gf0ta.jpg,https://weibo.com/7435149108/Ku0MptO0I?refer_flag=1001030103_,0,0,0
4671528132941136,2021-08-18 12:56,停在三三两两,https://weibo.com/3082774702?refer_flag=1001030103_,顺丰7月28日通过顺丰寄了一个全新带塑封包装的华为手机，价值近七千，寄的时候咨询过保价，揽件员不建议保价说没有太大意义，结果派件那边让收件人把手机塑封全部拆掉后对方又要拒收，之后顺丰联系我要把此件退回，我表示不能接受，后来客服说给我按丢件处理，理赔说业务员操作失误最多就赔一千，太过分了！一直到现在快一个月了没有任何回复了！@顺丰集团 收起全文d,顺丰超话,,,,https://weibo.com/3082774702/Ku0LXcl7G?refer_flag=1001030103_,0,0,0
4671527767770904,2021-08-18 12:54,Q111ED,https://weibo.com/1771770043?refer_flag=1001030103_,#华为智慧助手·今天# 和你一起度过甜蜜七夕[桃花]8.14-8.18期间，华为手机桌面下拉，搜索“七夕”，开启多样浪漫。 关转评，带#“今天”七夕怎么过# 话题，聊聊这个七夕你要怎么过？ 抽1位小伙伴送出华为手环 4e（曜石黑）1个！ ​​​,荣耀8X Max,,,,https://weibo.com/1771770043/Ku0LmwBza?refer_flag=1001030103_,0,0,0
4671524579837762,2021-08-18 12:41,夏之序章,https://weibo.com/5912289891?refer_flag=1001030103_,华为手机这个功能真的太贴心,麦芒 8,,,https://wx1.sinaimg.cn/orj360/63a87c05ly8gtjnop8uouj20l90m1774.jpg,https://weibo.com/5912289891/Ku0GdFhfA?refer_flag=1001030103_,0,0,0
4671522210059301,2021-08-18 12:32,dexter_9527,https://weibo.com/6073950901?refer_flag=1001030103_,相用华为手机，苹果手表有解吗 ​,HUAWEI Mate 40 Pro,,,,https://weibo.com/6073950901/Ku0Cp0fqt?refer_flag=1001030103_,0,0,0
4671521619183143,2021-08-18 12:30,zzm5738,https://weibo.com/2789538695?refer_flag=1001030103_,华为mate40pro+收到鸿蒙165版本～给力！华为加油！@华为手机 2无锡 ​,HUAWEI Mate 40 Pro+,http://t.cn/R2WxpQa,无锡,https://wx3.sinaimg.cn/thumb150/a644fb87ly1gtktwulk8rj20w01u0n5h.jpg https://wx1.sinaimg.cn/thumb150/a644fb87ly1gtktwv0mk8j20u01pvwhh.jpg,https://weibo.com/2789538695/Ku0BrCwXd?refer_flag=1001030103_,0,0,0
4671520687524664,2021-08-18 12:26,阿克苏市融媒体中心,https://weibo.com/6615148662?refer_flag=1001030103_,【#华为轮值董事长称不会放弃手机业务#：不会去开发房地产】8月17日晚间，华为心声社区官微披露了华为轮值董事长郭平与新员工座谈纪要《在历史大转折中遇见更好的自己》。郭平称，相信消费者业务能活下来，华为不会放弃手机业务，在手机领域会继续保持存在，期待随着造芯能力不断增强，手机王座终将归来。7月29日，市场研究机构Omdia发布报告显示，华为出货仍在持续下滑，今年第二季度出货980万部，同比下降了74.6%，环比下降了33.3%。上半年，华为仍以2450万部的出货量保持全球第六位。然而，与去年同期相比仍大幅下降了66.9%。郭平称，华为手机业务受到影响，但在全屋智能、音频、显示设备、运动健康等各个方面都获得了大发展。“我相信我们消费者业务能活下来，我们不会放弃手机业务。”郭平表示，全世界最大的三个工业领域，第一大领域是房地产、第二大领域是汽车、第三大领域是手机。华为不会去开发房地产，但业务涉及全屋智能，把家里所有东西通过鸿蒙系统连接起来，这样一来，华为就跟全世界第一大产业建立了联系。 收起全文d,TRS微博管理平台,,,https://wx2.sinaimg.cn/orj360/007dGumaly8gtktuobx19j30cf08c0u1.jpg,https://weibo.com/6615148662/Ku0zWvzvy?refer_flag=1001030103_,0,0,0
4671520515038045,2021-08-18 12:25,火焰丢丢,https://weibo.com/3968927748?refer_flag=1001030103_,@华为手机 要笑死我了，谁家不满意是按1啊，客服耍这种小聪明，你们可真是个大聪明😄 ​,nova7你在焦点在,,,https://wx2.sinaimg.cn/orj360/ec910804gy1gtkttw6766j20u01uo78y.jpg,https://weibo.com/3968927748/Ku0zFl8CN?refer_flag=1001030103_,0,0,0
4671520214090920,2021-08-18 12:24,不要吵有话好好说,https://weibo.com/5235966607?refer_flag=1001030103_,......我的华为手机还没满一年，公司不要在保质期内就倒闭吧.....虽然说手机不一定会坏，但是万一坏了，也要给我个修手机的地方吧？,新版微博 weibo.com,,,,https://weibo.com/5235966607/Ku0zbhaeA?refer_flag=1001030103_,0,0,0
4671519618501923,2021-08-18 12:22,积木迷你特工勇者,https://weibo.com/7280461187?refer_flag=1001030103_,新技能，华为手机双击音量键，你会发现不一样的世界 ​,HUAWEI Mate 40E,,,,https://weibo.com/7280461187/Ku0ydzFJN?refer_flag=1001030103_,0,0,0
4671519092903262,2021-08-18 12:20,毒舌数码,https://weibo.com/1563458343?refer_flag=1001030103_,华为轮值董事长郭平：手机业务会继续保持存在，华为手机有很多自己独特的技术。期待中国造芯问题彻底解决的那天早日到来。唉…很有可能后面一段时间华为的手机都是4G手机了 ​,,,,https://wx1.sinaimg.cn/orj360/5d307b27ly1gtkthn0hbcj20td15r4be.jpg,https://weibo.com/1563458343/Ku0xncbgO?refer_flag=1001030103_,10,0,0
4671518628643027,2021-08-18 12:18,那舒服那躺会,https://weibo.com/1273613991?refer_flag=1001030103_,#“今天”七夕怎么过# 抱着华为手机过,魅族16sPro旗舰手机,,,,https://weibo.com/1273613991/Ku0wCAgrF?refer_flag=1001030103_,0,0,0
4671518594569186,2021-08-18 12:18,-一块小饼干呦,https://weibo.com/2205828223?refer_flag=1001030103_,#华为多款手机遭频繁重启#华为手机不断重启，经常自动更新系统，好多次都影响我工作了…@华为终端客服 网上查了下，发现不止我一个人这个问题，是要强制换手机吗 ​,HUAWEI nova 3,,,,https://weibo.com/2205828223/Ku0wzjaEy?refer_flag=1001030103_,0,0,0
4671517449784950,2021-08-18 12:13,极地阳光2046,https://weibo.com/2365932007?refer_flag=1001030103_,“餐厅生意好不可能只靠熟人带客而一定是菜好吃一样，华为手机的产品力才是它的核心竞争力” 深以为然！从X60PRO➕换过来，无论系统流畅度还是续航、信号都提升明显！,HUAWEI Mate 40 Pro+,,,,https://weibo.com/2365932007/Ku0uIF3vM?refer_flag=1001030103_,0,0,0
